date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality
2020-09-05;323565.0;1950.0;2091.429;4447.0;35.0;34.429;1964.6989999999998;11.84;12.699000000000002;27.002;0.213;0.209;0.91;0;0;0;0;0;0;0;0;12847.0;1620921.0;9.842;0.078;13163.0;0.08;0.159;6.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-06;325157.0;1592.0;2047.8570000000002;4479.0;32.0;33.0;1974.365;9.667;12.435;27.197;0.19399999999999998;0.2;0.9;0;0;0;0;0;0;0;0;11354.0;1632275.0;9.911;0.069;13080.0;0.079;0.157;6.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-07;327359.0;2202.0;2051.857;4516.0;37.0;33.571;1987.736;13.370999999999999;12.459000000000001;27.421;0.225;0.204;0.89;0;0;0;0;0;0;0;0;15412.0;1647687.0;10.005;0.094;13503.0;0.08199999999999999;0.152;6.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-08;329251.0;1892.0;2043.5710000000001;4552.0;36.0;33.714;1999.224;11.488;12.409;27.64;0.21899999999999997;0.205;0.87;0;0;0;0;0;0;0;0;14973.0;1662660.0;10.096;0.091;13898.0;0.084;0.147;6.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-09;331078.0;1827.0;1935.714;4593.0;41.0;34.571;2010.318;11.094000000000001;11.754000000000001;27.889;0.249;0.21;0.86;0;0;0;0;0;0;0;0;14755.0;1677415.0;10.185;0.09;13834.0;0.084;0.14;7.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-10;332970.0;1892.0;1897.714;4634.0;41.0;35.857;2021.806;11.488;11.523;28.138;0.249;0.218;0.86;0;0;0;0;0;0;0;0;15559.0;1692974.0;10.28;0.094;13996.0;0.085;0.136;7.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-11;334762.0;1792.0;1878.1429999999998;4668.0;34.0;36.571;2032.6870000000001;10.880999999999998;11.404000000000002;28.344;0.20600000000000002;0.222;0.86;0;0;0;0;0;0;0;0;14747.0;1707721.0;10.369000000000002;0.09;14235.0;0.086;0.132;7.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-12;336044.0;1282.0;1782.714;4702.0;34.0;36.429;2040.4720000000002;7.784;10.825;28.551;0.20600000000000002;0.221;0.85;0;0;0;0;0;0;0;0;10723.0;1718444.0;10.434000000000001;0.065;13932.0;0.085;0.128;7.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-13;337520.0;1476.0;1766.1429999999998;4733.0;31.0;36.286;2049.4339999999997;8.962;10.724;28.739;0.188;0.22;0.87;0;0;0;0;0;0;0;0;12999.0;1731443.0;10.513;0.079;14167.0;0.086;0.125;8.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-14;339332.0;1812.0;1710.4289999999999;4759.0;26.0;34.714;2060.436;11.003;10.386;28.897;0.158;0.21100000000000002;0.88;0;0;0;0;0;0;0;0;14216.0;1745659.0;10.6;0.086;13996.0;0.085;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-15;341056.0;1724.0;1686.4289999999999;4802.0;43.0;35.714;2070.905;10.468;10.24;29.158;0.261;0.217;0.88;0;0;0;0;0;0;0;0;14050.0;1759709.0;10.685;0.085;13864.0;0.084;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-16;342671.0;1615.0;1656.1429999999998;4823.0;21.0;32.857;2080.7110000000002;9.806000000000001;10.056000000000001;29.285;0.128;0.2;0.88;0;0;0;0;0;0;0;0;13360.0;1773069.0;10.765999999999998;0.081;13665.0;0.083;0.121;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-17;344264.0;1593.0;1613.4289999999999;4859.0;36.0;32.143;2090.384;9.673;9.797;29.504;0.21899999999999997;0.195;0.89;0;0;0;0;0;0;0;0;13673.0;1786742.0;10.849;0.083;13395.0;0.081;0.12;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-18;345805.0;1541.0;1577.5710000000001;4881.0;22.0;30.429000000000002;2099.741;9.357000000000001;9.579;29.638;0.134;0.185;0.91;0;0;0;0;0;0;0;0;12730.0;1799472.0;10.925999999999998;0.077;13107.0;0.08;0.12;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-19;347372.0;1567.0;1618.286;4913.0;32.0;30.143;2109.256;9.515;9.826;29.831999999999997;0.19399999999999998;0.183;0.94;0;0;0;0;0;0;0;0;13170.0;1812642.0;11.005999999999998;0.08;13457.0;0.08199999999999999;0.12;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-20;348918.0;1546.0;1628.286;4939.0;26.0;29.429000000000002;2118.643;9.387;9.887;29.99;0.158;0.179;0.94;0;0;0;0;0;0;0;0;11591.0;1824233.0;11.077;0.07;13256.0;0.08;0.12300000000000001;8.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-21;350621.0;1703.0;1612.714;4979.0;40.0;31.429000000000002;2128.984;10.341;9.792;30.233;0.243;0.191;0.93;0;0;0;0;0;0;0;0;13053.0;1837286.0;11.155999999999999;0.079;13090.0;0.079;0.12300000000000001;8.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-22;352178.0;1557.0;1588.8570000000002;5007.0;28.0;29.285999999999998;2138.438;9.454;9.648;30.403000000000002;0.17;0.17800000000000002;0.91;0;0;0;0;0;0;0;0;14164.0;1851450.0;11.242;0.086;13106.0;0.08;0.121;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-23;353844.0;1666.0;1596.1429999999998;5044.0;37.0;31.570999999999998;2148.554;10.116;9.692;30.627;0.225;0.192;0.9;0;0;0;0;0;0;0;0;14150.0;1865600.0;11.328;0.086;13219.0;0.08;0.121;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-24;355384.0;1540.0;1588.5710000000001;5072.0;28.0;30.429000000000002;2157.905;9.351;9.646;30.796999999999997;0.17;0.185;0.89;0;0;0;0;0;0;0;0;12900.0;1878500.0;11.405999999999999;0.078;13108.0;0.08;0.121;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-25;356767.0;1383.0;1566.0;5093.0;21.0;30.285999999999998;2166.302;8.398;9.509;30.925;0.128;0.184;0.88;0;0;0;0;0;0;0;0;12473.0;1890973.0;11.482000000000001;0.076;13072.0;0.079;0.12;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-26;357873.0;1106.0;1500.1429999999998;5129.0;36.0;30.857;2173.018;6.716;9.109;31.143;0.21899999999999997;0.187;0.88;0;0;0;0;0;0;0;0;10765.0;1901738.0;11.547;0.065;12728.0;0.077;0.11800000000000001;8.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-27;359148.0;1275.0;1461.4289999999999;5161.0;32.0;31.714000000000002;2180.76;7.742000000000001;8.874;31.338;0.19399999999999998;0.193;0.89;0;0;0;0;0;0;0;0;10685.0;1912423.0;11.612;0.065;12599.0;0.077;0.11599999999999999;8.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-28;360555.0;1407.0;1419.1429999999998;5193.0;32.0;30.570999999999998;2189.303;8.543;8.617;31.531999999999996;0.19399999999999998;0.18600000000000003;0.9;0;0;0;0;0;0;0;0;11922.0;1924345.0;11.685;0.07200000000000001;12437.0;0.076;0.114;8.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-29;362043.0;1488.0;1409.286;5219.0;26.0;30.285999999999998;2198.3379999999997;9.035;8.557;31.69;0.158;0.184;0.91;0;0;0;0;0;0;0;0;12869.0;1937214.0;11.763;0.078;12252.0;0.07400000000000001;0.115;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-30;363479.0;1436.0;1376.4289999999999;5251.0;32.0;29.570999999999998;2207.058;8.719;8.357999999999999;31.884;0.19399999999999998;0.18;0.92;0;0;0;0;0;0;0;0;13404.0;1950618.0;11.844000000000001;0.081;12145.0;0.07400000000000001;0.113;8.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-01;364987.0;1508.0;1371.8570000000002;5272.0;21.0;28.570999999999998;2216.215;9.157;8.33;32.012;0.128;0.17300000000000001;0.93;0;0;0;0;0;0;0;0;11420.0;1962038.0;11.914000000000001;0.069;11934.0;0.07200000000000001;0.115;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-02;366383.0;1396.0;1373.714;5305.0;33.0;30.285999999999998;2224.6910000000003;8.477;8.341000000000001;32.211999999999996;0.2;0.184;0.94;0;0;0;0;0;0;0;0;11176.0;1973214.0;11.981;0.068;11749.0;0.071;0.11699999999999999;8.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-03;367565.0;1182.0;1384.5710000000001;5325.0;20.0;28.0;2231.868;7.1770000000000005;8.407;32.334;0.121;0.17;0.94;0;0;0;0;0;0;0;0;9554.0;1982768.0;12.039000000000001;0.057999999999999996;11576.0;0.07;0.12;8.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-04;368690.0;1125.0;1363.1429999999998;5348.0;23.0;26.714000000000002;2238.699;6.831;8.277000000000001;32.473;0.14;0.162;0.95;0;0;0;0;0;0;0;0;9859.0;1992627.0;12.099;0.06;11458.0;0.07;0.11900000000000001;8.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-05;370132.0;1442.0;1368.1429999999998;5375.0;27.0;26.0;2247.455;8.756;8.307;32.637;0.16399999999999998;0.158;0.96;0;0;0;0;0;0;0;0;11767.0;2004394.0;12.171;0.071;11436.0;0.069;0.12;8.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-06;371631.0;1499.0;1369.714;5405.0;30.0;26.570999999999998;2256.5570000000002;9.102;8.317;32.819;0.182;0.161;0.97;0;0;0;0;0;0;0;0;12345.0;2016739.0;12.245999999999999;0.075;11361.0;0.069;0.121;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-07;373151.0;1520.0;1381.714;5440.0;35.0;27.0;2265.7870000000003;9.229;8.39;33.032;0.213;0.16399999999999998;0.97;0;0;0;0;0;0;0;0;13032.0;2029771.0;12.325;0.079;11308.0;0.069;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-08;374592.0;1441.0;1372.1429999999998;5460.0;20.0;26.857;2274.536;8.75;8.332;33.153;0.121;0.163;0.97;0;0;0;0;0;0;0;0;12605.0;2042376.0;12.401;0.077;11477.0;0.07;0.12;8.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-09;375870.0;1278.0;1355.286;5477.0;17.0;24.570999999999998;2282.2960000000003;7.76;8.229;33.257;0.10300000000000001;0.149;0.97;0;0;0;0;0;0;0;0;11256.0;2053632.0;12.47;0.068;11488.0;0.07;0.11800000000000001;8.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-10;377073.0;1203.0;1358.286;5500.0;23.0;25.0;2289.601;7.305;8.248;33.396;0.14;0.152;0.99;0;0;0;0;0;0;0;0;10859.0;2064491.0;12.536;0.066;11675.0;0.071;0.11599999999999999;8.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-11;378266.0;1193.0;1368.0;5524.0;24.0;25.143;2296.845;7.244;8.307;33.542;0.146;0.153;1.0;0;0;0;0;0;0;0;0;9467.0;2073958.0;12.593;0.057;11619.0;0.071;0.11800000000000001;8.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-12;379738.0;1472.0;1372.286;5555.0;31.0;25.714000000000002;2305.783;8.937999999999999;8.333;33.73;0.188;0.156;1.02;0;0;0;0;0;0;0;0;13227.0;2087185.0;12.673;0.08;11827.0;0.07200000000000001;0.11599999999999999;8.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-13;381275.0;1537.0;1377.714;5577.0;22.0;24.570999999999998;2315.116;9.333;8.366;33.864000000000004;0.134;0.149;1.04;0;0;0;0;0;0;0;0;13815.0;2101000.0;12.757;0.084;12037.0;0.073;0.114;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-14;382959.0;1684.0;1401.1429999999998;5593.0;16.0;21.857;2325.341;10.225;8.508;33.961;0.09699999999999999;0.133;1.05;0;0;0;0;0;0;0;0;14411.0;2115411.0;12.845;0.08800000000000001;12234.0;0.07400000000000001;0.115;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-15;384559.0;1600.0;1423.8570000000002;5608.0;15.0;21.143;2335.056;9.715;8.646;34.052;0.091;0.128;1.04;0;0;0;0;0;0;0;0;14104.0;2129515.0;12.93;0.086;12448.0;0.076;0.114;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-16;386086.0;1527.0;1459.4289999999999;5623.0;15.0;20.857;2344.328;9.272;8.862;34.143;0.091;0.127;1.03;0;0;0;0;0;0;0;0;13577.0;2143092.0;13.013;0.08199999999999999;12780.0;0.078;0.114;8.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-17;387295.0;1209.0;1460.286;5646.0;23.0;20.857;2351.67;7.341;8.867;34.283;0.14;0.127;1.02;0;0;0;0;0;0;0;0;11573.0;2154665.0;13.083;0.07;12882.0;0.078;0.113;8.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-18;388569.0;1274.0;1471.8570000000002;5660.0;14.0;19.429000000000002;2359.405;7.736000000000001;8.937000000000001;34.368;0.085;0.11800000000000001;1.02;0;0;0;0;0;0;0;0;11866.0;2166531.0;13.155;0.07200000000000001;13225.0;0.08;0.111;9.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-19;390206.0;1637.0;1495.4289999999999;5681.0;21.0;18.0;2369.345;9.94;9.08;34.495;0.128;0.109;1.02;0;0;0;0;0;0;0;0;15146.0;2181677.0;13.247;0.092;13499.0;0.08199999999999999;0.111;9.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-20;391586.0;1380.0;1473.0;5699.0;18.0;17.429000000000002;2377.725;8.379;8.943999999999999;34.605;0.109;0.106;1.01;0;0;0;0;0;0;0;0;13611.0;2195288.0;13.33;0.083;13470.0;0.08199999999999999;0.109;9.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-21;393131.0;1545.0;1453.1429999999998;5723.0;24.0;18.570999999999998;2387.106;9.381;8.824;34.75;0.146;0.113;1.01;0;0;0;0;0;0;0;0;14086.0;2209374.0;13.415;0.086;13423.0;0.08199999999999999;0.10800000000000001;9.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-22;394827.0;1696.0;1466.8570000000002;5747.0;24.0;19.857;2397.404;10.298;8.907;34.896;0.146;0.121;1.02;0;0;0;0;0;0;0;0;14958.0;2224332.0;13.505999999999998;0.091;13545.0;0.08199999999999999;0.10800000000000001;9.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-23;396413.0;1586.0;1475.286;5761.0;14.0;19.714000000000002;2407.034;9.63;8.958;34.981;0.085;0.12;1.01;0;0;0;0;0;0;0;0;14119.0;2238451.0;13.592;0.086;13623.0;0.083;0.10800000000000001;9.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-24;397507.0;1094.0;1458.8570000000002;5780.0;19.0;19.143;2413.677;6.643;8.857999999999999;35.096;0.115;0.11599999999999999;0.99;0;0;0;0;0;0;0;0;10998.0;2249449.0;13.659;0.067;13541.0;0.08199999999999999;0.10800000000000001;9.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-25;398815.0;1308.0;1463.714;5803.0;23.0;20.429000000000002;2421.619;7.942;8.888;35.236;0.14;0.124;0.98;0;0;0;0;0;0;0;0;10998.0;2260447.0;13.725999999999999;0.067;13417.0;0.081;0.109;9.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-26;400251.0;1436.0;1435.0;5818.0;15.0;19.570999999999998;2430.339;8.719;8.713;35.327;0.091;0.11900000000000001;0.98;0;0;0;0;0;0;0;0;11103.0;2271550.0;13.793;0.067;12839.0;0.078;0.11199999999999999;8.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-27;401586.0;1335.0;1428.5710000000001;5838.0;20.0;19.857;2438.445;8.106;8.674;35.449;0.121;0.121;0.99;0;0;0;0;0;0;0;0;12617.0;2284167.0;13.87;0.077;12697.0;0.077;0.113;8.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-28;403079.0;1493.0;1421.1429999999998;5861.0;23.0;19.714000000000002;2447.511;9.066;8.629;35.588;0.14;0.12;1.01;0;0;0;0;0;0;0;0;12357.0;2296524.0;13.945;0.075;12450.0;0.076;0.114;8.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-29;404760.0;1681.0;1419.0;5886.0;25.0;19.857;2457.718;10.207;8.616;35.74;0.152;0.121;1.04;0;0;0;0;0;0;0;0;14268.0;2310792.0;14.030999999999999;0.087;12351.0;0.075;0.115;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-30;406364.0;1604.0;1421.5710000000001;5905.0;19.0;20.570999999999998;2467.4570000000003;9.74;8.632;35.855;0.115;0.125;1.06;0;0;0;0;0;0;0;0;14141.0;2324933.0;14.117;0.086;12355.0;0.075;0.115;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-10-31;407684.0;1320.0;1453.8570000000002;5923.0;18.0;20.429000000000002;2475.472;8.015;8.828;35.965;0.109;0.124;1.07;0;0;0;0;0;0;0;0;11532.0;2336465.0;14.187000000000001;0.07;12431.0;0.075;0.11699999999999999;8.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-01;409252.0;1568.0;1491.0;5941.0;18.0;19.714000000000002;2484.993;9.521;9.052999999999999;36.074;0.109;0.12;1.08;0;0;0;0;0;0;0;0;11532.0;2347997.0;14.257;0.07;12507.0;0.076;0.11900000000000001;8.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-02;410988.0;1736.0;1533.8570000000002;5966.0;25.0;21.143;2495.534;10.540999999999999;9.314;36.226;0.152;0.128;1.07;0;0;0;0;0;0;0;0;11532.0;2359529.0;14.327;0.07;12568.0;0.076;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-03;412647.0;1659.0;1580.1429999999998;5983.0;17.0;20.714000000000002;2505.6079999999997;10.074;9.595;36.329;0.10300000000000001;0.126;1.05;0;0;0;0;0;0;0;0;14061.0;2373590.0;14.413;0.085;12775.0;0.078;0.124;8.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-04;414164.0;1517.0;1583.5710000000001;6004.0;21.0;20.429000000000002;2514.819;9.211;9.616;36.457;0.128;0.124;1.04;0;0;0;0;0;0;0;0;13914.0;2387504.0;14.497;0.084;12997.0;0.079;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
